"","dateRep","countriesAndTerritories","cases","popData2019","cum_cases","casesPerMillion"
"509",2020-01-08,"Algeria",0,43053054,0,0
"510",2020-01-09,"Algeria",0,43053054,0,0
"511",2020-01-10,"Algeria",0,43053054,0,0
"512",2020-01-11,"Algeria",0,43053054,0,0
"513",2020-01-12,"Algeria",0,43053054,0,0
"514",2020-01-13,"Algeria",0,43053054,0,0
"515",2020-01-14,"Algeria",0,43053054,0,0
"516",2020-01-15,"Algeria",0,43053054,0,0
"517",2020-01-16,"Algeria",0,43053054,0,0
"518",2020-01-17,"Algeria",0,43053054,0,0
"519",2020-01-18,"Algeria",0,43053054,0,0
"520",2020-01-19,"Algeria",0,43053054,0,0
"521",2020-01-20,"Algeria",0,43053054,0,0
"522",2020-01-21,"Algeria",0,43053054,0,0
"523",2020-01-22,"Algeria",0,43053054,0,0
"524",2020-01-23,"Algeria",0,43053054,0,0
"525",2020-01-24,"Algeria",0,43053054,0,0
"526",2020-01-25,"Algeria",0,43053054,0,0
"527",2020-01-26,"Algeria",0,43053054,0,0
"528",2020-01-27,"Algeria",0,43053054,0,0
"529",2020-01-28,"Algeria",0,43053054,0,0
"530",2020-01-29,"Algeria",0,43053054,0,0
"531",2020-01-30,"Algeria",0,43053054,0,0
"532",2020-01-31,"Algeria",0,43053054,0,0
"533",2020-02-01,"Algeria",0,43053054,0,0
"534",2020-02-02,"Algeria",0,43053054,0,0
"535",2020-02-03,"Algeria",0,43053054,0,0
"536",2020-02-04,"Algeria",0,43053054,0,0
"537",2020-02-05,"Algeria",0,43053054,0,0
"538",2020-02-06,"Algeria",0,43053054,0,0
"539",2020-02-07,"Algeria",0,43053054,0,0
"540",2020-02-08,"Algeria",0,43053054,0,0
"541",2020-02-09,"Algeria",0,43053054,0,0
"542",2020-02-10,"Algeria",0,43053054,0,0
"543",2020-02-11,"Algeria",0,43053054,0,0
"544",2020-02-12,"Algeria",0,43053054,0,0
"545",2020-02-13,"Algeria",0,43053054,0,0
"546",2020-02-14,"Algeria",0,43053054,0,0
"547",2020-02-15,"Algeria",0,43053054,0,0
"548",2020-02-16,"Algeria",0,43053054,0,0
"549",2020-02-17,"Algeria",0,43053054,0,0
"550",2020-02-18,"Algeria",0,43053054,0,0
"551",2020-02-19,"Algeria",0,43053054,0,0
"552",2020-02-20,"Algeria",0,43053054,0,0
"553",2020-02-21,"Algeria",0,43053054,0,0
"554",2020-02-22,"Algeria",0,43053054,0,0
"555",2020-02-23,"Algeria",0,43053054,0,0
"556",2020-02-24,"Algeria",0,43053054,0,0
"557",2020-02-25,"Algeria",0,43053054,0,0
"558",2020-02-26,"Algeria",1,43053054,1,0.0232271559643597
"559",2020-02-27,"Algeria",0,43053054,1,0.0232271559643597
"560",2020-02-28,"Algeria",0,43053054,1,0.0232271559643597
"561",2020-02-29,"Algeria",0,43053054,1,0.0232271559643597
"562",2020-03-01,"Algeria",2,43053054,3,0.0696814678930791
"563",2020-03-02,"Algeria",0,43053054,3,0.0696814678930791
"564",2020-03-04,"Algeria",2,43053054,5,0.116135779821798
"565",2020-03-05,"Algeria",7,43053054,12,0.278725871572316
"566",2020-03-06,"Algeria",5,43053054,17,0.394861651394115
"567",2020-03-09,"Algeria",3,43053054,20,0.464543119287194
"568",2020-03-12,"Algeria",0,43053054,20,0.464543119287194
"569",2020-03-13,"Algeria",5,43053054,25,0.580678899108992
"570",2020-03-14,"Algeria",1,43053054,26,0.603906055073352
"571",2020-03-15,"Algeria",11,43053054,37,0.859404770681309
"572",2020-03-16,"Algeria",11,43053054,48,1.11490348628927
"573",2020-03-17,"Algeria",10,43053054,58,1.34717504593286
"574",2020-03-18,"Algeria",2,43053054,60,1.39362935786158
"575",2020-03-19,"Algeria",12,43053054,72,1.6723552294339
"576",2020-03-20,"Algeria",18,43053054,90,2.09044403679237
"577",2020-03-21,"Algeria",12,43053054,102,2.36916990836469
"578",2020-03-22,"Algeria",37,43053054,139,3.228574679046
"579",2020-03-23,"Algeria",62,43053054,201,4.6686583488363
"580",2020-03-24,"Algeria",29,43053054,230,5.34224587180273
"581",2020-03-25,"Algeria",34,43053054,264,6.13196917459096
"582",2020-03-26,"Algeria",38,43053054,302,7.01460110123663
"583",2020-03-27,"Algeria",65,43053054,367,8.52436623892001
"584",2020-03-28,"Algeria",42,43053054,409,9.49990678942311
"585",2020-03-29,"Algeria",45,43053054,454,10.5451288078193
"586",2020-03-30,"Algeria",57,43053054,511,11.8690766977878
"587",2020-03-31,"Algeria",73,43053054,584,13.5646590831861
"588",2020-04-01,"Algeria",132,43053054,716,16.6306436704815
"589",2020-04-02,"Algeria",131,43053054,847,19.6734011018127
"590",2020-04-03,"Algeria",139,43053054,986,22.9019757808587
"591",2020-04-04,"Algeria",185,43053054,1171,27.1989996342652
"592",2020-04-05,"Algeria",80,43053054,1251,29.057172111414
"593",2020-04-06,"Algeria",69,43053054,1320,30.6598458729548
"594",2020-04-07,"Algeria",103,43053054,1423,33.0522429372838
"595",2020-04-08,"Algeria",45,43053054,1468,34.09746495568
"596",2020-04-09,"Algeria",104,43053054,1572,36.5130891759734
"597",2020-04-10,"Algeria",94,43053054,1666,38.6964418366233
"598",2020-04-11,"Algeria",95,43053054,1761,40.9030216532374
"599",2020-04-12,"Algeria",64,43053054,1825,42.3895596349564
"600",2020-04-13,"Algeria",89,43053054,1914,44.4567765157845
"601",2020-04-14,"Algeria",69,43053054,1983,46.0594502773253
"602",2020-04-15,"Algeria",87,43053054,2070,48.0802128462246
"603",2020-04-16,"Algeria",90,43053054,2160,50.1706568830169
"604",2020-04-17,"Algeria",108,43053054,2268,52.6791897271678
"605",2020-04-18,"Algeria",150,43053054,2418,56.1632631218217
"606",2020-04-19,"Algeria",117,43053054,2535,58.8808403696518
"607",2020-04-20,"Algeria",94,43053054,2629,61.0641930303016
"608",2020-04-21,"Algeria",89,43053054,2718,63.1314099111296
"609",2020-04-22,"Algeria",93,43053054,2811,65.2915354158151
"610",2020-04-23,"Algeria",99,43053054,2910,67.5910238562867
"611",2020-04-24,"Algeria",97,43053054,3007,69.8440579848296
"612",2020-04-25,"Algeria",120,43053054,3127,72.6313167005528
"613",2020-04-26,"Algeria",129,43053054,3256,75.6276198199552
"614",2020-04-27,"Algeria",126,43053054,3382,78.5542414714645
"615",2020-04-28,"Algeria",135,43053054,3517,81.689907526653
"616",2020-04-29,"Algeria",132,43053054,3649,84.7558921139485
"617",2020-04-30,"Algeria",199,43053054,3848,89.3780961508561
"618",2020-05-01,"Algeria",158,43053054,4006,93.0479867932249
"619",2020-05-02,"Algeria",148,43053054,4154,96.4856058759502
"620",2020-05-03,"Algeria",141,43053054,4295,99.7606348669249
"621",2020-05-04,"Algeria",179,43053054,4474,103.918295784545
"622",2020-05-05,"Algeria",174,43053054,4648,107.959820922344
"623",2020-05-06,"Algeria",190,43053054,4838,112.372980555572
"624",2020-05-07,"Algeria",159,43053054,4997,116.066098353905
"625",2020-05-08,"Algeria",185,43053054,5182,120.363122207312
"626",2020-05-09,"Algeria",187,43053054,5369,124.706600372647
"627",2020-05-10,"Algeria",189,43053054,5558,129.096532849911
"628",2020-05-11,"Algeria",165,43053054,5723,132.929013584031
"629",2020-05-12,"Algeria",168,43053054,5891,136.831175786043
"630",2020-05-13,"Algeria",176,43053054,6067,140.91915523577
"631",2020-05-14,"Algeria",186,43053054,6253,145.239406245141
"632",2020-05-15,"Algeria",189,43053054,6442,149.629338722405
"633",2020-05-16,"Algeria",187,43053054,6629,153.97281688774
"634",2020-05-17,"Algeria",192,43053054,6821,158.432430832897
"635",2020-05-18,"Algeria",198,43053054,7019,163.031407713841
"636",2020-05-19,"Algeria",182,43053054,7201,167.258750099354
"637",2020-05-20,"Algeria",176,43053054,7377,171.346729549081
"638",2020-05-21,"Algeria",165,43053054,7542,175.179210283201
"639",2020-05-22,"Algeria",186,43053054,7728,179.499461292572
"640",2020-05-23,"Algeria",190,43053054,7918,183.9126209258
"641",2020-05-24,"Algeria",195,43053054,8113,188.44191633885
"642",2020-05-25,"Algeria",193,43053054,8306,192.924757439972
"643",2020-05-26,"Algeria",197,43053054,8503,197.50050716495
"644",2020-05-27,"Algeria",194,43053054,8697,202.006575422036
"645",2020-05-28,"Algeria",160,43053054,8857,205.722920376334
"646",2020-05-29,"Algeria",140,43053054,8997,208.974722211344
"647",2020-05-30,"Algeria",137,43053054,9134,212.156842578461
"648",2020-05-31,"Algeria",133,43053054,9267,215.246054321721
"649",2020-06-01,"Algeria",127,43053054,9394,218.195903129195
"650",2020-06-02,"Algeria",119,43053054,9513,220.959934688954
"651",2020-06-03,"Algeria",113,43053054,9626,223.584603312926
"652",2020-06-04,"Algeria",0,43053054,9626,223.584603312926
"653",2020-06-05,"Algeria",205,43053054,9831,228.34617028562
"654",2020-06-06,"Algeria",104,43053054,9935,230.761794505914
"655",2020-06-07,"Algeria",115,43053054,10050,233.432917441815
"656",2020-06-08,"Algeria",104,43053054,10154,235.848541662108
"657",2020-06-09,"Algeria",111,43053054,10265,238.426755974152
"658",2020-06-10,"Algeria",117,43053054,10382,241.144333221982
"659",2020-06-11,"Algeria",102,43053054,10484,243.513503130347
"660",2020-06-12,"Algeria",105,43053054,10589,245.952354506605
"661",2020-06-13,"Algeria",109,43053054,10698,248.48411450672
"662",2020-06-14,"Algeria",112,43053054,10810,251.085555974728
"663",2020-06-15,"Algeria",109,43053054,10919,253.617315974843
"664",2020-06-16,"Algeria",112,43053054,11031,256.218757442852
"665",2020-06-17,"Algeria",116,43053054,11147,258.913107534717
"666",2020-06-18,"Algeria",121,43053054,11268,261.723593406405
"667",2020-06-19,"Algeria",117,43053054,11385,264.441170654235
"668",2020-06-20,"Algeria",119,43053054,11504,267.205202213994
"669",2020-06-21,"Algeria",127,43053054,11631,270.155051021468
"670",2020-06-22,"Algeria",140,43053054,11771,273.406852856478
"671",2020-06-23,"Algeria",149,43053054,11920,276.867699095168
"672",2020-06-24,"Algeria",156,43053054,12076,280.491135425608
"673",2020-06-25,"Algeria",172,43053054,12248,284.486206251478
"674",2020-06-26,"Algeria",197,43053054,12445,289.061955976456
"675",2020-06-27,"Algeria",240,43053054,12685,294.636473407903
"676",2020-06-28,"Algeria",283,43053054,12968,301.209758545816
"677",2020-06-29,"Algeria",305,43053054,13273,308.294041114946
"678",2020-06-30,"Algeria",298,43053054,13571,315.215733592325
"679",2020-07-01,"Algeria",336,43053054,13907,323.02005799635
"680",2020-07-02,"Algeria",365,43053054,14272,331.497969923342
"681",2020-07-03,"Algeria",385,43053054,14657,340.44042496962
"682",2020-07-04,"Algeria",413,43053054,15070,350.033240382901
"683",2020-07-05,"Algeria",430,43053054,15500,360.020917447575
"684",2020-07-06,"Algeria",441,43053054,15941,370.264093227858
"685",2020-07-07,"Algeria",463,43053054,16404,381.018266439356
"686",2020-07-08,"Algeria",475,43053054,16879,392.051165522427
"687",2020-07-09,"Algeria",469,43053054,17348,402.944701669712
"688",2020-07-10,"Algeria",460,43053054,17808,413.629193413317
"689",2020-03-03,"Andorra",1,76177,1,13.1273218950602
"690",2020-03-14,"Andorra",1,76177,2,26.2546437901204
"691",2020-03-16,"Andorra",3,76177,5,65.6366094753009
"692",2020-03-17,"Andorra",9,76177,14,183.782506530843
"693",2020-03-18,"Andorra",0,76177,14,183.782506530843
"694",2020-03-19,"Andorra",39,76177,53,695.74806043819
"695",2020-03-20,"Andorra",22,76177,75,984.549142129514
"696",2020-03-21,"Andorra",0,76177,75,984.549142129514
"697",2020-03-22,"Andorra",13,76177,88,1155.2043267653
"698",2020-03-23,"Andorra",25,76177,113,1483.3873741418
"699",2020-03-24,"Andorra",20,76177,133,1745.93381204301
"700",2020-03-25,"Andorra",31,76177,164,2152.88079078987
"701",2020-03-26,"Andorra",24,76177,188,2467.93651627132
"702",2020-03-27,"Andorra",36,76177,224,2940.52010449348
"703",2020-03-28,"Andorra",43,76177,267,3504.99494598107
"704",2020-03-29,"Andorra",41,76177,308,4043.21514367854
"705",2020-03-30,"Andorra",26,76177,334,4384.5255129501
"706",2020-03-31,"Andorra",36,76177,370,4857.10910117227
"707",2020-04-01,"Andorra",6,76177,376,4935.87303254263
"708",2020-04-02,"Andorra",14,76177,390,5119.65553907347
"709",2020-04-03,"Andorra",38,76177,428,5618.49377108576
"710",2020-04-04,"Andorra",11,76177,439,5762.89431193142
"711",2020-04-05,"Andorra",27,76177,466,6117.33200309805
"712",2020-04-06,"Andorra",35,76177,501,6576.78826942515
"713",2020-04-07,"Andorra",25,76177,526,6904.97131680166
"714",2020-04-08,"Andorra",19,76177,545,7154.3904328078
"715",2020-04-09,"Andorra",19,76177,564,7403.80954881395
"716",2020-04-10,"Andorra",19,76177,583,7653.22866482009
"717",2020-04-11,"Andorra",18,76177,601,7889.52045893117
"718",2020-04-12,"Andorra",21,76177,622,8165.19421872744
"719",2020-04-13,"Andorra",16,76177,638,8375.2313690484
"720",2020-04-14,"Andorra",8,76177,646,8480.24994420888
"721",2020-04-15,"Andorra",13,76177,659,8650.90512884466
"722",2020-04-16,"Andorra",14,76177,673,8834.68763537551
"723",2020-04-17,"Andorra",9,76177,682,8952.83353243105
"724",2020-04-18,"Andorra",14,76177,696,9136.61603896189
"725",2020-04-19,"Andorra",8,76177,704,9241.63461412237
"726",2020-04-20,"Andorra",9,76177,713,9359.78051117791
"727",2020-04-21,"Andorra",4,76177,717,9412.28979875816
"728",2020-04-22,"Andorra",0,76177,717,9412.28979875816
"729",2020-04-23,"Andorra",6,76177,723,9491.05373012852
"730",2020-04-24,"Andorra",1,76177,724,9504.18105202358
"731",2020-04-25,"Andorra",7,76177,731,9596.072305289
"732",2020-04-26,"Andorra",2,76177,733,9622.32694907912
"733",2020-04-27,"Andorra",7,76177,740,9714.21820234454
"734",2020-04-28,"Andorra",3,76177,743,9753.60016802972
"735",2020-04-29,"Andorra",0,76177,743,9753.60016802972
"736",2020-04-30,"Andorra",0,76177,743,9753.60016802972
"737",2020-05-01,"Andorra",2,76177,745,9779.85481181984
"738",2020-05-02,"Andorra",1,76177,746,9792.9821337149
"739",2020-05-03,"Andorra",1,76177,747,9806.10945560996
"740",2020-05-04,"Andorra",1,76177,748,9819.23677750502
"741",2020-05-05,"Andorra",2,76177,750,9845.49142129514
"742",2020-05-06,"Andorra",1,76177,751,9858.6187431902
"743",2020-05-07,"Andorra",0,76177,751,9858.6187431902
"744",2020-05-08,"Andorra",1,76177,752,9871.74606508526
"745",2020-05-09,"Andorra",0,76177,752,9871.74606508526
"746",2020-05-10,"Andorra",2,76177,754,9898.00070887538
"747",2020-05-11,"Andorra",1,76177,755,9911.12803077044
"748",2020-05-12,"Andorra",1,76177,756,9924.2553526655
"749",2020-05-13,"Andorra",2,76177,758,9950.50999645562
"750",2020-05-14,"Andorra",2,76177,760,9976.76464024574
"751",2020-05-15,"Andorra",1,76177,761,9989.8919621408
"752",2020-05-16,"Andorra",0,76177,761,9989.8919621408
"753",2020-05-17,"Andorra",0,76177,761,9989.8919621408
"754",2020-05-18,"Andorra",0,76177,761,9989.8919621408
"755",2020-05-19,"Andorra",0,76177,761,9989.8919621408
"756",2020-05-20,"Andorra",0,76177,761,9989.8919621408
"757",2020-05-21,"Andorra",1,76177,762,10003.0192840359
"758",2020-05-22,"Andorra",0,76177,762,10003.0192840359
"759",2020-05-23,"Andorra",0,76177,762,10003.0192840359
"760",2020-05-24,"Andorra",0,76177,762,10003.0192840359
"761",2020-05-25,"Andorra",1,76177,763,10016.1466059309
"762",2020-05-26,"Andorra",0,76177,763,10016.1466059309
"763",2020-05-27,"Andorra",0,76177,763,10016.1466059309
"764",2020-05-28,"Andorra",0,76177,763,10016.1466059309
"765",2020-05-29,"Andorra",0,76177,763,10016.1466059309
"766",2020-05-30,"Andorra",1,76177,764,10029.273927826
"767",2020-05-31,"Andorra",0,76177,764,10029.273927826
"768",2020-06-01,"Andorra",0,76177,764,10029.273927826
"769",2020-06-02,"Andorra",1,76177,765,10042.401249721
"770",2020-06-03,"Andorra",79,76177,844,11079.4596794308
"771",2020-06-04,"Andorra",7,76177,851,11171.3509326962
"772",2020-06-05,"Andorra",1,76177,852,11184.4782545913
"773",2020-06-06,"Andorra",0,76177,852,11184.4782545913
"774",2020-06-07,"Andorra",0,76177,852,11184.4782545913
"775",2020-06-08,"Andorra",0,76177,852,11184.4782545913
"776",2020-06-09,"Andorra",0,76177,852,11184.4782545913
"777",2020-06-10,"Andorra",0,76177,852,11184.4782545913
"778",2020-06-11,"Andorra",0,76177,852,11184.4782545913
"779",2020-06-12,"Andorra",0,76177,852,11184.4782545913
"780",2020-06-13,"Andorra",1,76177,853,11197.6055764863
"781",2020-06-14,"Andorra",0,76177,853,11197.6055764863
"782",2020-06-15,"Andorra",0,76177,853,11197.6055764863
"783",2020-06-16,"Andorra",0,76177,853,11197.6055764863
"784",2020-06-17,"Andorra",1,76177,854,11210.7328983814
"785",2020-06-18,"Andorra",0,76177,854,11210.7328983814
"786",2020-06-19,"Andorra",1,76177,855,11223.8602202765
"787",2020-06-20,"Andorra",0,76177,855,11223.8602202765
"788",2020-06-21,"Andorra",0,76177,855,11223.8602202765
"789",2020-06-22,"Andorra",0,76177,855,11223.8602202765
"790",2020-06-23,"Andorra",0,76177,855,11223.8602202765
"791",2020-06-24,"Andorra",0,76177,855,11223.8602202765
"792",2020-06-25,"Andorra",0,76177,855,11223.8602202765
"793",2020-06-26,"Andorra",0,76177,855,11223.8602202765
"794",2020-06-27,"Andorra",0,76177,855,11223.8602202765
"795",2020-06-28,"Andorra",0,76177,855,11223.8602202765
"796",2020-06-29,"Andorra",0,76177,855,11223.8602202765
"797",2020-06-30,"Andorra",0,76177,855,11223.8602202765
"798",2020-07-01,"Andorra",0,76177,855,11223.8602202765
"799",2020-07-02,"Andorra",0,76177,855,11223.8602202765
"800",2020-07-03,"Andorra",0,76177,855,11223.8602202765
"801",2020-07-04,"Andorra",0,76177,855,11223.8602202765
"802",2020-07-05,"Andorra",0,76177,855,11223.8602202765
"803",2020-07-06,"Andorra",0,76177,855,11223.8602202765
"804",2020-07-07,"Andorra",0,76177,855,11223.8602202765
"805",2020-07-08,"Andorra",0,76177,855,11223.8602202765
"806",2020-07-09,"Andorra",0,76177,855,11223.8602202765
"807",2020-07-10,"Andorra",0,76177,855,11223.8602202765
"808",2020-03-22,"Angola",2,31825299,2,0.062843085936129
"809",2020-03-23,"Angola",0,31825299,2,0.062843085936129
"810",2020-03-24,"Angola",0,31825299,2,0.062843085936129
"811",2020-03-25,"Angola",0,31825299,2,0.062843085936129
"812",2020-03-26,"Angola",0,31825299,2,0.062843085936129
"813",2020-03-27,"Angola",1,31825299,3,0.0942646289041935
"814",2020-03-28,"Angola",1,31825299,4,0.125686171872258
"815",2020-03-29,"Angola",0,31825299,4,0.125686171872258
"816",2020-03-30,"Angola",3,31825299,7,0.219950800776451
"817",2020-03-31,"Angola",0,31825299,7,0.219950800776451
"818",2020-04-01,"Angola",0,31825299,7,0.219950800776451
"819",2020-04-02,"Angola",1,31825299,8,0.251372343744516
"820",2020-04-03,"Angola",0,31825299,8,0.251372343744516
"821",2020-04-04,"Angola",0,31825299,8,0.251372343744516
"822",2020-04-05,"Angola",2,31825299,10,0.314215429680645
"823",2020-04-06,"Angola",4,31825299,14,0.439901601552903
"824",2020-04-07,"Angola",2,31825299,16,0.502744687489032
"825",2020-04-08,"Angola",1,31825299,17,0.534166230457096
"826",2020-04-09,"Angola",2,31825299,19,0.597009316393225
"827",2020-04-10,"Angola",0,31825299,19,0.597009316393225
"828",2020-04-11,"Angola",0,31825299,19,0.597009316393225
"829",2020-04-12,"Angola",0,31825299,19,0.597009316393225
"830",2020-04-13,"Angola",0,31825299,19,0.597009316393225
"831",2020-04-14,"Angola",0,31825299,19,0.597009316393225
"832",2020-04-15,"Angola",0,31825299,19,0.597009316393225
"833",2020-04-16,"Angola",0,31825299,19,0.597009316393225
"834",2020-04-17,"Angola",0,31825299,19,0.597009316393225
"835",2020-04-18,"Angola",0,31825299,19,0.597009316393225
"836",2020-04-19,"Angola",5,31825299,24,0.754117031233548
"837",2020-04-20,"Angola",0,31825299,24,0.754117031233548
"838",2020-04-21,"Angola",0,31825299,24,0.754117031233548
"839",2020-04-22,"Angola",0,31825299,24,0.754117031233548
"840",2020-04-23,"Angola",0,31825299,24,0.754117031233548
"841",2020-04-24,"Angola",1,31825299,25,0.785538574201612
"842",2020-04-25,"Angola",0,31825299,25,0.785538574201612
"843",2020-04-26,"Angola",0,31825299,25,0.785538574201612
"844",2020-04-27,"Angola",1,31825299,26,0.816960117169677
"845",2020-04-28,"Angola",1,31825299,27,0.848381660137741
"846",2020-04-29,"Angola",0,31825299,27,0.848381660137741
"847",2020-04-30,"Angola",0,31825299,27,0.848381660137741
"848",2020-05-01,"Angola",0,31825299,27,0.848381660137741
"849",2020-05-02,"Angola",2,31825299,29,0.91122474607387
"850",2020-05-03,"Angola",6,31825299,35,1.09975400388226
"851",2020-05-04,"Angola",0,31825299,35,1.09975400388226
"852",2020-05-05,"Angola",0,31825299,35,1.09975400388226
"853",2020-05-06,"Angola",1,31825299,36,1.13117554685032
"854",2020-05-07,"Angola",0,31825299,36,1.13117554685032
"855",2020-05-08,"Angola",0,31825299,36,1.13117554685032
"856",2020-05-09,"Angola",7,31825299,43,1.35112634762677
"857",2020-05-10,"Angola",0,31825299,43,1.35112634762677
"858",2020-05-11,"Angola",2,31825299,45,1.4139694335629
"859",2020-05-12,"Angola",0,31825299,45,1.4139694335629
"860",2020-05-13,"Angola",0,31825299,45,1.4139694335629
"861",2020-05-14,"Angola",0,31825299,45,1.4139694335629
"862",2020-05-15,"Angola",3,31825299,48,1.5082340624671
"863",2020-05-16,"Angola",0,31825299,48,1.5082340624671
"864",2020-05-17,"Angola",0,31825299,48,1.5082340624671
"865",2020-05-18,"Angola",0,31825299,48,1.5082340624671
"866",2020-05-19,"Angola",0,31825299,48,1.5082340624671
"867",2020-05-20,"Angola",2,31825299,50,1.57107714840322
"868",2020-05-21,"Angola",2,31825299,52,1.63392023433935
"869",2020-05-22,"Angola",6,31825299,58,1.82244949214774
"870",2020-05-23,"Angola",2,31825299,60,1.88529257808387
"871",2020-05-24,"Angola",0,31825299,60,1.88529257808387
"872",2020-05-25,"Angola",9,31825299,69,2.16808646479645
"873",2020-05-26,"Angola",0,31825299,69,2.16808646479645
"874",2020-05-27,"Angola",2,31825299,71,2.23092955073258
"875",2020-05-28,"Angola",0,31825299,71,2.23092955073258
"876",2020-05-29,"Angola",2,31825299,73,2.29377263666871
"877",2020-05-30,"Angola",4,31825299,77,2.41945880854097
"878",2020-05-31,"Angola",7,31825299,84,2.63940960931742
"879",2020-06-01,"Angola",2,31825299,86,2.70225269525355
"880",2020-06-02,"Angola",0,31825299,86,2.70225269525355
"881",2020-06-03,"Angola",0,31825299,86,2.70225269525355
"882",2020-06-04,"Angola",0,31825299,86,2.70225269525355
"883",2020-06-05,"Angola",0,31825299,86,2.70225269525355
"884",2020-06-06,"Angola",0,31825299,86,2.70225269525355
"885",2020-06-07,"Angola",0,31825299,86,2.70225269525355
"886",2020-06-08,"Angola",5,31825299,91,2.85936041009387
"887",2020-06-09,"Angola",1,31825299,92,2.89078195306193
"888",2020-06-10,"Angola",4,31825299,96,3.01646812493419
"889",2020-06-11,"Angola",17,31825299,113,3.55063435539129
"890",2020-06-12,"Angola",5,31825299,118,3.70774207023161
"891",2020-06-13,"Angola",12,31825299,130,4.08480058584838
"892",2020-06-14,"Angola",8,31825299,138,4.3361729295929
"893",2020-06-15,"Angola",2,31825299,140,4.39901601552903
"894",2020-06-16,"Angola",2,31825299,142,4.46185910146516
"895",2020-06-17,"Angola",0,31825299,142,4.46185910146516
"896",2020-06-18,"Angola",13,31825299,155,4.87033916005
"897",2020-06-19,"Angola",0,31825299,155,4.87033916005
